id,value
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOËTACEAE.Isoëtes.lacustris,"['This species is# widespread throughout Europe, and although there are  local declines reported, in general the species is not in danger of  extinction and hence is placed as Least Concern (LC) at the European level and at the level of the 27 member States of the European Union.', 'Pseudohoratia lacustris#is endemic to Lake Ohrid, and hence is present only in one location, with two sub-populations where there is a continuing decline in the habitat quality as a result of water pollution. However, as the rate of decline in the quality of the lake water in the sublittoral zone is unlikely to significantly impact this species over the next ten years, it is listed as Vulnerable D2. If there is a change in the rate of declining quality of habitat, for example if the water quality or the water temperature changes significantly, then this species could very quickly become Endangered.', 'Radomaniola lacustris is endemic to Montenegro. It is restricted to a small area of beach habitat on the lake edge, and is notable as it is the only member of the genus#Radomaniola#that does not live in a spring. #The area has#declining habitat quality, as the lake continues with moderate levels of eutropication. It is listed as Critically Endangered (CR) B2ab(iii), as the littoral zone is subject to lake level changes and habitat degradation.', 'Vinodolia lacustrisis is known from a single location, with a very restricted range of less than 60 km2.# Abrupt water level drop (of several metres), due to excessive water abstraction for agriculture coupled with extremely dry summers, is thought to have contributed to the disappearing of most of the potential population range, as recent surveys were not able to find it (Albrecht et al, pers. com., 2009). The habitat quality is declining due to pollution.# It is therefore considered as Critically Endangered (CR) B1ab(ii,iii).', 'The Epirus Grasshopper (Chorthippus lacustris) is endemic to Epirus (northern Greece), where only five subpopulations remain. This species is assessed as Critically Endangered since it has a very restricted geographic range (area of occupancy (AOO) is 4 km²), the population is severely fragmented, and there is a continuing decline in the extent of occurrence (EOO), AOO, extent and quality of habitat, number of subpopulations, and population size due to wetland drainage, agricultural conversion and urbanization. Further research is needed into the population size and trend, although it is inferred to be declining as a ersult of habitat loss. This species is dependent on wet grasslands and restoration of this habitat is needed. In addition, protecting the habitat from further urbanization and drainage, and monitoring the population of this species are the main conservation measures proposed.', 'European regional assessment: Least Concern (LC)\nEU 28 regional assessment: Least Concern (LC)\n\nThis aquatic species is widespread and while it is locally declining due to overshading by other aquatic plants that crowd out the species as a result of water eutrophication, the overall population trend is considered to be stable since many subpopulations are healthy and the species is locally abundant. It is therefore assessed as Least Concern.', 'European regional assessment: Least Concern (LC)EU 27 regional assessment: Least Concern (LC) #This species is classed as Least Concern as it is widespread with stable populations in parts of its range and therefore the risk of the species going completely extinct in Europe is quite low. However, it is concerning that the species is classed as threatened on various national red lists and research into the causes of those declines as well as adequate measures to prevent this are needed.', 'European regional assessment: Least Concern (LC)EU 27 regional assessment: Least Concern (LC) #This species is classed as Least Concern as it is widespread with stable populations and does not face any major threats.']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOËTACEAE.Isoëtes.longissima,"['European regional assessment: Near Threatened (NT)\nEU 28 regional assessment: Near Threatened (NT)\nThis aquatic species is assessed as Near Threatened since, even though it can be locally abundant, it has a restricted area of occupancy (AOO) and it is experiencing a continuing decline in the EOO and AOO, having suffered a decline in most regions and being vulnerable to activities that threaten temporary Mediterranean wetlands. It is therefore close to qualify as threatened under Criterion B. Monitoring and protection of subpopulations is therefore needed.']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOËTACEAE.Isoëtes.malinverniana,"['This Italian endemic plant has suffered from a decline of 88% in its extent of occurrence (EOO) in the last ten years. Therefore the population is estimated to have declined more than 80% during the last three-generation period (over 30 years) and it is thus assessed as Critically Endangered. The occurrence of this species in irrigation canals and rice fields leads to population declines due to water pollution and grading of the canals in the dry season. The causes for the decline continue and appropriate conservation measures are urgently needed but not yet in place. However, subpopulations are continuously monitored and being reinforced. Plants grown from spores become fertile after two or three years.', 'This Italian endemic plant has suffered from a decline of 88% in its extent of occurrence in the last ten years. Therefore, it is suspected that the population declined over 80% in the last ten years. The species is found in rice fields and management of the channels as well as water pollution leads to the population declines. The causes for the decline are continuing and appropriate conservation measures are urgently needed. It is therefore classed as Critically Endangered at the moment and would also qualify for Endangered under Criterion B.']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOËTACEAE.Isoëtes.phrygia,"['European regional assessment: Near Threatened (NT)\nEU 28 regional assessment: Near Threatened (NT)\n\nIn Europe, there are only two verified subpopulations (which are considered two locations for the purpose of red listing) of this species on the Greek island of Crete. It has a small extent of occurrence (1,210 km²) and a very small area of occupancy (AOO) of 8 km² and it is only present at two locations. As it is close to qualify as threatened under criterion B, it is assessed as Near Threatened (NT). The species is potentially threatened by shifting agricultural expansion and habitat protection is advised.']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOËTACEAE.Isoëtes.sabatina,"['This species is assessed as Critically Endangered since it has an estimated extent of occurrence (EOO) of less than 56 km²and an area of occupancy (AOO) of only 4 km². It is present at only one location and there is a possible continuing decline of the quality of habitat, since it is potentially threatened by human activities such as recreation. Despite the presence of a Regional Natural Park and the absence of significant sources of organic waste along the shores, local water quality deterioration is caused by some small inlets from nearby farms that are not connected to the sewage system and discharge dirty water into the lake. There are some cultivated areas nearby that may cause agricultural run-off and the sandy beaches are intensively used for recreation. Protection measures are needed in order to conserve this species.']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOËTACEAE.Isoëtes.tenuissima,"['Isoetes tenuissima is an aquatic species listed as Endangered because its estimated extent of occurrence (EOO) is less than 5,000 km², its estimated area of occupancy (AOO) is 52 km², the population is severely fragmented and there is a continuing decline in the EOO, AOO, habitat quality, number of subpopulations and mature individuals, even though it is present in protected areas.\n ']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOËTACEAE.Isoëtes.tiguliana,"['This aquatic species is probably endemic to Sardinia, where it is currently known to have a small range. However, the overall population appears to be stable and not under current threat. Thus, the species is listed as Least Concern.']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOËTACEAE.Isoëtes.todaroana,"['Isoetes todaroana is an aquatic species only known from a single locality that is under threat of land drainage, development, agricultural practices and other human influences, with an extent of occurrence (EOO) and area of occupancy (AOO) of both 4 km². The species occurs in one location where there is a continuing decline in the extent and quality of the habitat and in the number of mature individuals. It is therefore listed as Critically Endangered.']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOETACEAE,
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOETACEAE.Isoetes,
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOETACEAE.Isoetes.azorica,"['Isoetes azorica is an aquatic quillwort restricted to the Azores and is suspected to have declined more than 30% for a three generation period (around 30 years), considering 20 years in the past and 10 in the future. It is threatened by invasive species, pollution and eutrophication from cattle, and general degradation of its habitat. In addition, there are fewer than 10,000 mature individuals in total, and less than 1,000 in each subpopulation. It is therefore listed here as Vulnerable.', 'The species is listed as Critically Endangered as there are fewer than 100 individuals in total, with an even smaller number of individuals (<50) per subpopulation. In addition, the species has a small area of occupancy (AOO), it is experiencing a continuing decline on its habitat and number of mature individuals and its population is considered to be severely fragmented, since its subpopulations are small and isolated from each other. Its reproductive success is low and it is affected by the loss of forest on the islands by clearance, grazing and illegal collection. Protection of old growth natural forests and possible planting of native species, together with monitoring of the population and habitats trend, are recommended.', 'European regional assessment: Vulnerable (VU) C2a(i); D2EU 27 regional assessment: Vulnerable (VU) C2a(i); D2 #This species is classed as Vulnerable because it has an estimated range (here interpreted as area of occupancy) of 13 km². The maximum estimated population is under 10,000 individuals with less than 1,000 in each of the 11 subpopulations. Several threats, especially invasive species, pollution and eutrophication have led to population declines and are continuing to do so if no appropriate conservation measures are taken.', 'Marsilea azorica is present in one single population in the Azores in an area of about 1 km². The population as well as its habitat are stable at the moment but there are potential future threats ranging from changes in the hydrological regime to grazing and encroachment of grasses. The species is therefore classed as Vulnerable but can become very quickly Critically Endangered should a continuing decline in the populations or of its site take place.', 'Myosotis azorica is endemic to the Azores where the populations are small and have a total of 500-600 individuals. It is therefore listed as Vulnerable.', 'This endemic species is relatively widespread on São Miguel island, Azores. There is no major threat, as it is a quite adaptable species. It is therefore assessed as Least Concern (LC).', 'This species is relatively uncommon. It # has adapted to secondary forests and is present on almost all islands in the Azores. There are no major threats thus it is considered as Least Concern (LC).']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOETACEAE.Isoetes.boryana,"['Isoetes boryana is an aquatic quillwort listed as Endangered because it has a restricted distribution with an estimated extent of occurrence (EOO) of 854-1,412 km² and an estimated area of occupancy (AOO) of 56 km². Based on the impact of eutrophication and water management, the species occurs at three locations and there is a continuing decline in the AOO, habitat quality, number of mature individuals, subpopulations and locations, since the species disappeared from two ponds. Proper management and protection of the species is needed in order to improve the status of this species.', 'Isoetes boryana is listed as Endangered. Its restricted extent of occurrence, 854 km², presence confirmed in only three locations and the loss of several localities, as well as the decrease in water quality qualify this French endemic for an Endangered category.']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOETACEAE.Isoetes.echinospora,"['European regional assessment: Least Concern (LC)\nEU 28 regional assessment: Least Concern (LC)\n\nEven though it is threatened by water pollutionthroughout its range, this aquatic species occurs in a large number of lakes that are not polluted and as such the species is unlikely to disappear. It is therefore listed as Least Concern, but it should be noted that this is dependent on maintenance of clear lake water and water management efforts.', 'European regional assessment: Least Concern (LC)EU 27 regional assessment: Least Concern (LC) #This species is classed as Least Concern as it is widespread with stable populations throughout most of its European range and does not face any major threats.']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOETACEAE.Isoetes.fluitans,"['Isoetes fluitans is an aquatic quillwort, listed as Endangered in the Spanish Red List. The species has a very small area of occupancy (AOO) of 12 km², although when calculated with GBIF data (which includes historical sites where this species no longer occurs, such as in the wet forests along the Galician coast) the AOO is slightly larger (68 km²). There are fewer than five locations and continued population declines as a result of pollution and eutrophication that are affecting all subpopulations and cause a decline in the extent and quality of the habitat.', 'Isoetes fluitans is listed as Endangered as it has a very small area of occupancy (AOO) of 12 km², the distribution is severely fragmented, and there are continuing declines as a result of pollution and eutrophication which are affecting all subpopulations.', 'European regional assessment: Least Concern (LC)EU 27 regional assessment: Least Concern (LC) #This species is classed as Least Concern as, outside Scandinavia, it is widespread with stable populations and does not face any major threats.', 'European regional assessment: Least Concern (LC)EU 27 regional assessment: Least Concern (LC) #This species is classed as Least Concern as it is widespread with stable populations and does not face any major threats.', 'European regional assessment: Least Concern (LC)EU 27 regional assessment: Least Concern (LC) #This species is classed as Least Concern as it is widespread with stable populations and does not face any major threats.']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOETACEAE.Isoetes.heldreichii,"['Isoetes heldreichii has not been seen since 1885, in spite of searches in the type locality, however it is possible that a population of Isoetes found on Lesvos could be this species. As there is a reasonable doubt that the species is Extinct but there are no individuals known to exist for certain, the species is precautionary classed as Critically Endangered and Possibly Extinct.', 'C. heldreichii is endemic to one location at Mount Varasova in Greece where both the extent of occurrence and area of occupancy do not exceed 10 km². Mt. Varasova is one of the most popular climbing sites in Greece  with many different tracks which causes a continuing decline of the habitat quality although the whole area is protected. It is therefore classed as Critically Endangered.', 'Taking into account the reports of a favourable population size and no evidence of decline in either the population or the habitat, the plant is not threatened currently. However, due to its very restricted distribution, any such decline will render the plant Critically Endangered. It is therefore assessed as Near Threatened approaching Criterion B1ab(iii,v)+2ab(iii,v).']"
PLANTAE.TRACHEOPHYTA.ISOETOPSIDA.ISOETALES.ISOETACEAE.Isoetes.lacustris,"['This species is# widespread throughout Europe, and although there are  local declines reported, in general the species is not in danger of  extinction and hence is placed as Least Concern (LC) at the European level and at the level of the 27 member States of the European Union.', 'Pseudohoratia lacustris#is endemic to Lake Ohrid, and hence is present only in one location, with two sub-populations where there is a continuing decline in the habitat quality as a result of water pollution. However, as the rate of decline in the quality of the lake water in the sublittoral zone is unlikely to significantly impact this species over the next ten years, it is listed as Vulnerable D2. If there is a change in the rate of declining quality of habitat, for example if the water quality or the water temperature changes significantly, then this species could very quickly become Endangered.', 'Radomaniola lacustris is endemic to Montenegro. It is restricted to a small area of beach habitat on the lake edge, and is notable as it is the only member of the genus#Radomaniola#that does not live in a spring. #The area has#declining habitat quality, as the lake continues with moderate levels of eutropication. It is listed as Critically Endangered (CR) B2ab(iii), as the littoral zone is subject to lake level changes and habitat degradation.', 'Vinodolia lacustrisis is known from a single location, with a very restricted range of less than 60 km2.# Abrupt water level drop (of several metres), due to excessive water abstraction for agriculture coupled with extremely dry summers, is thought to have contributed to the disappearing of most of the potential population range, as recent surveys were not able to find it (Albrecht et al, pers. com., 2009). The habitat quality is declining due to pollution.# It is therefore considered as Critically Endangered (CR) B1ab(ii,iii).', 'The Epirus Grasshopper (Chorthippus lacustris) is endemic to Epirus (northern Greece), where only five subpopulations remain. This species is assessed as Critically Endangered since it has a very restricted geographic range (area of occupancy (AOO) is 4 km²), the population is severely fragmented, and there is a continuing decline in the extent of occurrence (EOO), AOO, extent and quality of habitat, number of subpopulations, and population size due to wetland drainage, agricultural conversion and urbanization. Further research is needed into the population size and trend, although it is inferred to be declining as a ersult of habitat loss. This species is dependent on wet grasslands and restoration of this habitat is needed. In addition, protecting the habitat from further urbanization and drainage, and monitoring the population of this species are the main conservation measures proposed.', 'European regional assessment: Least Concern (LC)\nEU 28 regional assessment: Least Concern (LC)\n\nThis aquatic species is widespread and while it is locally declining due to overshading by other aquatic plants that crowd out the species as a result of water eutrophication, the overall population trend is considered to be stable since many subpopulations are healthy and the species is locally abundant. It is therefore assessed as Least Concern.', 'European regional assessment: Least Concern (LC)EU 27 regional assessment: Least Concern (LC) #This species is classed as Least Concern as it is widespread with stable populations in parts of its range and therefore the risk of the species going completely extinct in Europe is quite low. However, it is concerning that the species is classed as threatened on various national red lists and research into the causes of those declines as well as adequate measures to prevent this are needed.', 'European regional assessment: Least Concern (LC)EU 27 regional assessment: Least Concern (LC) #This species is classed as Least Concern as it is widespread with stable populations and does not face any major threats.']"
